Order_ID,Fecha,Categoria,Producto,Codigo_Producto,Canal,Region,Precio_Unitario,Costo_Unitario,Descuento,Cantidad,Ventas,Cliente_ID
ORD-42388,21/01/2024,Muebles,Escritorio Ejecutivo,PROD-920,Distribuidor,Oeste,117.96,359.2,0.1,3,353.87,CLI-2346
ORD-31738,30/01/2022,Muebles,Silla Ergonómica,PROD-464,Distribuidor,Sur,234.89,556.55,0.2,1,234.89,CLI-7056
ORD-15397,26/02/2022,Tecnología,Laptop Dell,PROD-177,Tienda Física,Norte,272.44,557.81,0.05,5,1362.21,CLI-4122
ORD-85195,2023-07-23,Oficina,Calculadora,PROD-669,Tienda Física,Norte,47.98,51.06,0.15,5,239.92,CLI-1123
ORD-96358,02/12/2024,Tecnología,Laptop Dell,PROD-529,Distribuidor,Este,275.78,757.96,0.15,5,-1378.91,CLI-5134
ORD-79951,10-09-2022,Muebles,Escritorio Ejecutivo,PROD-364,Distribuidor,Norte,187.74,495.22,0.1,4,750.98,CLI-2419
ORD-90263,06-08-2023,Muebles,Estantería,PROD-964,Online,Centro,$350.95,697.85,0.15,3,1052.84,CLI-7831
ORD-89037,08-02-2022,Oficina,Grapadora,PROD-177,Tienda Física,Sur,25.54,65.57,0.05,3,76.61,CLI-1628
ORD-65771,29/01/2022,Muebles,Archivador Metálico,PROD-509,Tienda Física,Centro,309.65,182.23,0.2,1,309.65,CLI-8584
ORD-70958,2022-10-04,Oficina,Grapadora,PROD-538,Online,Norte,10.8,49.48,,2,21.59,CLI-4531
ORD-90477,2022-11-22,Muebles,Silla Ergonómica,PROD-505,Mayorista,Sur,72.03,433.59,0.1,5,360.16,CLI-8989
ORD-96394,2023-06-23,Tecnología,Mouse Logitech,PROD-121,Online,Centro,372.67,580.78,0.2,5,1863.33,CLI-1806
ORD-78806,2023-02-17,Muebles,Silla Ergonómica,PROD-763,Mayorista,Este,127.38,241.13,0.0,3,382.14,CLI-8990
ORD-68283,07/11/2023,Muebles,Escritorio Ejecutivo,PROD-825,Mayorista,Este,201.2,509.82,0.05,4,804.8,CLI-3831
ORD-43658,02-02-2024,Tecnología,Laptop Dell,PROD-468,Mayorista,Oeste,$384.59,675.2,0.2,1,384.59,
ORD-72901,2023-12-11,Tecnología,Webcam HD,PROD-877,Mayorista,Centro,183.71,526.27,0.0,4,734.85,CLI-5336
ORD-17931,2024-09-20,Muebles,Archivador Metálico,PROD-901,Tienda Física,Este,$638.69,456.94,0.05,3,1916.07,CLI-8335
ORD-36838,14/01/2022,Oficina,Bolígrafos,PROD-456,Distribuidor,Norte,$29.20,99.61,0.05,2,58.39,CLI-4060
ORD-50170,2024-10-29,Tecnología,Teclado Mecánico,PROD-571,Tienda Física,Oeste,325.62,898.15,0.0,2,651.23,CLI-9876
ORD-21642,03-03-2022,Muebles,Estantería,PROD-888,Distribuidor,Oeste,$829.17,694.81,0.0,1,829.17,CLI-8869
ORD-14410,01-05-2024,Oficina,Bolígrafos,PROD-757,Online,Norte,$40.43,70.81,0.2,4,161.71,CLI-3845
ORD-85655,09-10-2024,Oficina,Bolígrafos,PROD-459,Distribuidor,Norte,9.04,12.11,,2,18.09,CLI-9353
ORD-80861,2024-06-13,Tecnología,Laptop Dell,PROD-354,Distribuidor,Sur,$214.69,371.0,0.2,3,644.06,CLI-2954
ORD-91134,12/09/2022,Muebles,Silla Ergonómica,PROD-253,Tienda Física,Oeste,242.71,623.36,0.1,3,728.12,CLI-9641
ORD-59875,2022-04-15,Tecnología,Teclado Mecánico,PROD-972,Tienda Física,Este,$274.07,912.94,0.0,3,822.22,CLI-6643
ORD-11212,2023-10-01,Muebles,Mesa Reuniones,PROD-174,Online,Este,274.71,766.51,0.0,5,1373.53,CLI-7664
ORD-11549,10-18-2022,Tecnología,Teclado Mecánico,PROD-855,Distribuidor,Centro,$360.16,409.56,0.0,1,360.16,CLI-8306
ORD-86894,2023-12-11,Tecnología,Mouse Logitech,PROD-643,Tienda Física,Centro,198.17,562.64,0.15,5,990.84,CLI-4461
ORD-20375,2022-11-28,Tecnología,Laptop Dell,PROD-897,Tienda Física,Oeste,236.94,554.28,0.15,2,473.87,CLI-5470
ORD-40937,2024-06-12,Tecnología,Webcam HD,PROD-303,Mayorista,Centro,274.25,390.81,0.0,5,1371.27,CLI-5701
ORD-21704,2023-09-21,Muebles,Mesa Reuniones,PROD-804,Distribuidor,Oeste,311.33,226.39,0.15,2,622.66,CLI-6304
ORD-72638,02-16-2023,Muebles,Estantería,PROD-197,Distribuidor,Norte,74.7,405.21,0.0,4,298.79,CLI-9628
ORD-86007,2024-07-12,Muebles,Estantería,PROD-461,Distribuidor,Sur,249.9,398.28,0.15,2,499.79,CLI-3959
ORD-91395,2022-03-11,Tecnología,Webcam HD,PROD-330,Mayorista,Oeste,214.4,567.7,0.15,2,428.81,CLI-4616
ORD-58557,2022-03-17,Muebles,Escritorio Ejecutivo,PROD-135,Mayorista,Este,81.42,281.58,0.2,1,81.42,CLI-4570
ORD-17693,2022-11-29,Oficina,Grapadora,PROD-239,Tienda Física,Centro,10.28,31.43,0.15,3,30.83,CLI-3204
ORD-41345,2023-12-01,Oficina,Carpetas,PROD-301,Distribuidor,Oeste,$49.78,88.05,0.0,5,248.88,
ORD-19745,10/09/2022,Tecnología,Teclado Mecánico,PROD-693,Tienda Física,Sur,297.89,639.36,0.2,4,1191.56,
ORD-75173,2022-04-07,Tecnología,Webcam HD,PROD-767,Online,Sur,261.93,494.51,0.15,3,785.79,CLI-3927
ORD-22163,08-01-2024,Muebles,Mesa Reuniones,PROD-869,Mayorista,Norte,169.89,263.27,0.0,4,679.55,CLI-3823
ORD-20087,2022-08-07,Tecnología,Laptop Dell,PROD-166,Online,Este,360.3,172.58,0.0,3,1080.9,CLI-4481
ORD-63592,2024-02-09,Muebles,Archivador Metálico,PROD-387,Mayorista,Este,243.88,218.82,0.2,3,731.65,CLI-2611
ORD-88726,11/01/2024,Tecnología,Laptop Dell,PROD-786,Mayorista,Centro,526.13,964.81,0.0,5,2630.65,CLI-8234
ORD-44046,2024-12-04,Tecnología,Webcam HD,PROD-182,Tienda Física,Sur,$67.78,183.48,0.05,1,67.78,CLI-9323
ORD-96400,09-10-2022,Muebles,Mesa Reuniones,PROD-800,Mayorista,Este,134.93,323.48,0.15,2,269.85,CLI-4689
ORD-37316,2022-01-13,Oficina,Grapadora,PROD-645,Online,Centro,24.6,55.28,0.2,1,24.6,CLI-8625
ORD-18239,2022-01-24,Oficina,Grapadora,PROD-462,Distribuidor,Sur,10.71,40.95,0.2,5,53.55,CLI-1455
ORD-14054,09-02-2024,Muebles,Escritorio Ejecutivo,PROD-695,Tienda Física,Sur,365.22,699.27,0.0,4,1460.9,CLI-7064
ORD-16882,07-06-2024,Muebles,Archivador Metálico,PROD-398,Online,Sur,$543.99,708.62,0.2,4,2175.97,CLI-6574
ORD-12957,11/01/2024,Oficina,Bolígrafos,PROD-576,Distribuidor,Este,12.05,23.02,0.2,5,60.25,CLI-4122
ORD-12253,11/11/2023,Tecnología,Teclado Mecánico,PROD-567,Tienda Física,Este,313.53,620.29,0.2,2,627.06,CLI-6395
ORD-99451,2022-09-30,Oficina,Bolígrafos,PROD-191,Online,Este,21.22,41.64,0.15,5,106.09,CLI-8801
ORD-94716,08/10/2022,Muebles,Silla Ergonómica,PROD-692,Distribuidor,Este,$267.70,534.95,0.0,5,1338.52,CLI-7910
ORD-90349,05-22-2022,Muebles,Silla Ergonómica,PROD-768,Tienda Física,Este,$263.20,507.69,0.15,4,1052.8,CLI-2800
ORD-18545,2022-07-08,Oficina,Bolígrafos,PROD-333,Online,Centro,71.03,72.62,0.2,2,142.05,CLI-7852
ORD-64997,2023-07-20,Muebles,Escritorio Ejecutivo,PROD-620,Mayorista,Centro,142.23,187.28,0.15,1,142.23,CLI-5611
ORD-23307,2023-05-02,Muebles,Estantería,PROD-330,Tienda Física,Oeste,586.53,663.07,0.2,2,1173.06,CLI-2421
ORD-34333,2023-11-16,Muebles,Estantería,PROD-252,Mayorista,Este,64.16,286.1,0.0,1,64.16,CLI-8990
ORD-41496,2024-01-03,Tecnología,Mouse Logitech,PROD-674,Distribuidor,Sur,553.55,800.52,0.05,4,2214.22,CLI-5336
ORD-86647,2022-12-19,Muebles,Mesa Reuniones,PROD-883,Tienda Física,Sur,389.39,783.61,0.0,3,1168.17,CLI-2135
ORD-97787,08-30-2022,Tecnología,Mouse Logitech,PROD-771,Distribuidor,Este,365.36,515.13,0.1,2,730.73,CLI-8345
ORD-84567,2024-04-21,Oficina,Grapadora,PROD-845,Tienda Física,Este,57.31,59.93,0.0,5,286.54,CLI-2886
ORD-81268,2022-05-05,Muebles,Escritorio Ejecutivo,PROD-704,Tienda Física,Centro,$78.90,252.46,0.15,3,236.69,CLI-8234
ORD-48140,2024-10-09,Tecnología,Laptop Dell,PROD-126,Distribuidor,Este,114.43,400.89,0.1,3,343.3,CLI-4764
ORD-60465,09/11/2024,Oficina,Bolígrafos,PROD-688,Online,Sur,11.76,18.05,0.15,1,11.76,CLI-4821
ORD-16671,2024-10-28,Tecnología,Laptop Dell,PROD-728,Mayorista,Oeste,187.18,218.64,0.0,2,374.37,CLI-6254
ORD-22189,05/07/2022,Muebles,Silla Ergonómica,PROD-568,Distribuidor,Este,$305.70,555.63,0.0,5,1528.48,CLI-3315
ORD-73339,2024-01-21,Muebles,Silla Ergonómica,PROD-424,Distribuidor,Norte,85.05,268.54,0.15,5,425.24,CLI-1663
ORD-83822,2024-06-23,Tecnología,Laptop Dell,PROD-384,Tienda Física,Sur,457.67,870.84,0.05,4,1830.69,CLI-5427
ORD-38534,06-17-2023,Tecnología,Mouse Logitech,PROD-284,Tienda Física,Centro,482.94,363.82,0.15,4,1931.74,CLI-2940
ORD-23560,26/09/2022,Oficina,Bolígrafos,PROD-125,Online,Este,69.4,75.03,0.2,3,208.19,CLI-4060
ORD-90822,10-04-2024,Oficina,Calculadora,PROD-585,Online,Centro,20.84,46.3,0.1,3,62.51,CLI-2526
ORD-16751,2024-12-12,Muebles,Mesa Reuniones,PROD-577,Tienda Física,Este,131.03,309.75,0.15,5,655.16,CLI-7554
ORD-11923,2023-12-04,Tecnología,Laptop Dell,PROD-730,Tienda Física,Este,115.41,469.4,0.1,3,346.24,CLI-9447
ORD-22683,05/04/2022,Muebles,Escritorio Ejecutivo,PROD-230,Online,Centro,$91.61,178.98,0.05,4,366.43,CLI-6850
ORD-50625,06-20-2024,Tecnología,Webcam HD,PROD-789,Online,Este,157.13,335.12,0.0,3,471.39,CLI-8840
ORD-37668,08-30-2024,Tecnología,Teclado Mecánico,PROD-351,Online,Sur,217.74,314.48,0.0,2,435.47,CLI-9079
ORD-50481,2024-05-18,Muebles,Silla Ergonómica,PROD-795,Tienda Física,Centro,233.28,260.12,0.2,4,933.11,CLI-4481
ORD-35832,07-18-2023,Tecnología,Mouse Logitech,PROD-936,Online,Centro,247.22,437.44,0.05,2,494.43,CLI-2649
ORD-74676,08/05/2024,Tecnología,Teclado Mecánico,PROD-705,Distribuidor,Norte,263.28,515.79,0.15,3,789.83,CLI-8238
ORD-20233,26/04/2023,Oficina,Bolígrafos,PROD-591,Online,Este,115.11,79.1,0.05,2,230.22,CLI-6202
ORD-10362,2023-08-18,Oficina,Calculadora,PROD-464,Distribuidor,Sur,51.45,38.52,0.1,5,257.27,CLI-3410
ORD-80164,2023-04-30,Oficina,Carpetas,PROD-362,Online,Oeste,$94.12,38.74,0.15,4,376.46,CLI-9335
ORD-35885,04/09/2024,Tecnología,Teclado Mecánico,PROD-471,Distribuidor,Este,$158.49,276.85,0.15,3,475.47,CLI-1133
ORD-89642,2022-11-12,Muebles,Escritorio Ejecutivo,PROD-211,Mayorista,Este,243.5,559.41,0.1,1,243.5,CLI-4531
ORD-80903,04/08/2023,Oficina,Carpetas,PROD-469,Distribuidor,Oeste,27.1,40.37,0.1,4,108.42,CLI-5485
ORD-83630,10/05/2024,Oficina,Calculadora,PROD-956,Mayorista,Sur,71.26,88.97,0.05,5,356.28,CLI-5623
ORD-70446,08-25-2022,Tecnología,Monitor LG,PROD-713,Distribuidor,Norte,$473.62,407.25,0.15,3,1420.86,CLI-4489
ORD-75307,2022-06-02,Oficina,Bolígrafos,PROD-254,Distribuidor,Sur,9.96,15.94,0.1,3,29.87,CLI-9436
ORD-86855,2022-05-06,Muebles,Archivador Metálico,PROD-942,Mayorista,Centro,$120.54,161.56,0.2,3,361.62,CLI-4287
ORD-35975,2024-11-27,Muebles,Mesa Reuniones,PROD-269,Distribuidor,Centro,64.04,270.23,0.0,4,256.16,CLI-6371
ORD-25624,2022-06-12,Tecnología,Laptop Dell,PROD-437,Distribuidor,Norte,854.97,599.04,0.15,3,2564.91,CLI-7548
ORD-32023,06/04/2023,Tecnología,Mouse Logitech,PROD-680,Tienda Física,Oeste,$452.08,605.24,0.15,2,904.16,CLI-1484
ORD-92133,2024-07-21,Muebles,Escritorio Ejecutivo,PROD-736,Mayorista,Norte,"$1,351.01",674.03,0.0,3,4053.03,CLI-2072
ORD-87988,2024-02-19,Tecnología,Teclado Mecánico,PROD-791,Distribuidor,Este,107.4,550.55,0.15,2,214.8,CLI-1320
ORD-64962,2024-07-21,Tecnología,Teclado Mecánico,PROD-903,Online,Centro,654.57,347.94,0.05,4,2618.29,CLI-4206
ORD-14345,2023-11-29,Tecnología,Laptop Dell,PROD-653,Mayorista,Oeste,$251.70,792.38,0.1,1,251.7,CLI-2798
ORD-20928,03-18-2024,Tecnología,Teclado Mecánico,PROD-318,Mayorista,Oeste,220.84,367.68,0.2,2,441.69,CLI-1142
ORD-69797,09/11/2024,Muebles,Mesa Reuniones,PROD-963,Distribuidor,Este,$237.98,392.79,,5,1189.91,CLI-4193
ORD-33293,2023-05-28,Tecnología,Teclado Mecánico,PROD-322,Online,Norte,422.71,796.53,0.15,1,422.71,CLI-2673
ORD-11326,2022-03-02,Tecnología,Teclado Mecánico,PROD-141,Mayorista,Sur,$180.34,625.3,0.0,3,541.03,CLI-7554
ORD-52415,09/08/2022,Oficina,Calculadora,PROD-804,Tienda Física,Oeste,67.11,82.7,0.05,5,335.57,CLI-9606
ORD-20343,2022-07-14,Muebles,Mesa Reuniones,PROD-514,Tienda Física,Este,115.72,204.07,0.15,2,231.45,CLI-9959
ORD-76300,2024-12-10,Muebles,Escritorio Ejecutivo,PROD-486,Online,Sur,129.18,232.23,0.2,2,258.36,CLI-6948
ORD-40374,2024-05-01,Muebles,Estantería,PROD-284,Tienda Física,Oeste,332.88,624.34,,4,1331.53,CLI-7548
ORD-28341,2024-07-04,Muebles,Archivador Metálico,PROD-959,Online,Sur,669.51,712.58,0.0,2,1339.02,CLI-7502
ORD-39135,27/05/2024,Muebles,Estantería,PROD-208,Online,Centro,$347.08,617.59,0.05,5,1735.4,CLI-4366
ORD-89506,08/04/2023,Oficina,Carpetas,PROD-451,Mayorista,Norte,24.22,31.95,0.2,4,96.86,CLI-7776
ORD-30229,26/08/2023,Oficina,Papel A4,PROD-317,Mayorista,Sur,32.69,47.82,0.1,2,65.38,CLI-2940
ORD-68764,2024-06-15,Muebles,Escritorio Ejecutivo,PROD-297,Online,Norte,244.87,283.77,0.15,5,1224.36,CLI-4615
ORD-32574,2022-09-04,Muebles,Escritorio Ejecutivo,PROD-867,Online,Norte,169.56,422.73,0.15,5,847.78,CLI-2608
ORD-70899,20/12/2023,Tecnología,Monitor LG,PROD-443,Mayorista,Norte,124.27,262.0,0.1,3,372.81,CLI-4216
ORD-89602,09-05-2022,Oficina,Papel A4,PROD-601,Tienda Física,Norte,25.79,70.17,0.2,1,25.79,CLI-7506
ORD-52173,2024-06-06,Muebles,Escritorio Ejecutivo,PROD-848,Tienda Física,Norte,422.82,683.58,0.05,2,845.65,CLI-2421
ORD-75178,2024-12-22,Oficina,Calculadora,PROD-955,Distribuidor,Sur,26.5,40.48,0.0,4,106.0,CLI-2801
ORD-87909,26/02/2024,Tecnología,Mouse Logitech,PROD-773,Online,Oeste,215.09,743.45,0.15,4,860.36,CLI-4615
ORD-37262,2024-02-21,Oficina,Grapadora,PROD-104,Online,Norte,17.43,54.24,0.15,5,87.14,CLI-6395
ORD-29702,2022-11-22,Oficina,Calculadora,PROD-456,Online,Sur,$13.78,81.55,0.15,2,27.55,CLI-7776
ORD-41729,05/11/2023,Muebles,Silla Ergonómica,PROD-820,Online,Sur,$331.15,488.53,0.15,5,1655.77,CLI-6217
ORD-17143,03/03/2023,Muebles,Escritorio Ejecutivo,PROD-554,Mayorista,Oeste,262.31,462.78,0.15,5,1311.54,CLI-6800
ORD-21649,19/01/2024,Tecnología,Monitor LG,PROD-860,Tienda Física,Oeste,$535.77,906.08,0.0,1,535.77,CLI-4927
ORD-40082,2023-11-06,Muebles,Mesa Reuniones,PROD-192,Tienda Física,Centro,$233.63,358.52,0.0,3,700.88,CLI-4585
ORD-70619,2023-09-11,Tecnología,Webcam HD,PROD-645,Tienda Física,Sur,$106.28,349.59,0.1,5,531.42,CLI-8532
ORD-72978,2024-01-07,Oficina,Papel A4,PROD-745,Distribuidor,Norte,63.11,75.73,0.15,3,189.34,CLI-7782
ORD-30753,05/03/2022,Oficina,Grapadora,PROD-319,Tienda Física,Este,17.1,28.74,0.2,3,51.31,CLI-5097
ORD-48664,2022-12-18,Muebles,Archivador Metálico,PROD-335,Mayorista,Oeste,287.74,397.06,0.15,4,1150.94,CLI-1133
ORD-98567,03-24-2023,Muebles,Archivador Metálico,PROD-945,Tienda Física,Este,355.88,670.27,0.1,3,1067.65,CLI-8778
ORD-31994,2022-08-02,Tecnología,Monitor LG,PROD-428,Online,Centro,330.06,750.17,0.05,4,1320.23,
ORD-46150,2023-10-20,Oficina,Carpetas,PROD-557,Online,Norte,33.88,22.85,0.2,3,101.65,CLI-9442
ORD-39139,2024-06-14,Oficina,Bolígrafos,PROD-764,Online,Este,49.16,28.24,0.0,4,196.64,CLI-7506
ORD-50715,2022-07-22,Oficina,Carpetas,PROD-198,Tienda Física,Centro,23.64,28.36,0.2,4,94.57,CLI-2815
ORD-80642,2024-04-03,Tecnología,Laptop Dell,PROD-480,Mayorista,Sur,247.48,351.46,0.05,1,247.48,CLI-8005
ORD-77122,2023-03-30,Tecnología,Laptop Dell,PROD-827,Mayorista,Este,501.72,695.19,0.2,4,2006.9,CLI-7408
ORD-23470,2022-07-08,Tecnología,Webcam HD,PROD-591,Distribuidor,Norte,426.12,423.98,0.0,1,426.12,CLI-9064
ORD-60490,2022-11-29,Oficina,Carpetas,PROD-195,Tienda Física,Sur,5.92,18.57,0.1,4,23.68,CLI-6574
ORD-99247,14/02/2022,Oficina,Grapadora,PROD-612,Online,Oeste,2.43,8.5,0.2,3,7.28,CLI-5959
ORD-85712,18/01/2022,Muebles,Escritorio Ejecutivo,PROD-938,Mayorista,Sur,73.72,329.99,0.15,5,368.59,CLI-8049
ORD-27086,2022-07-20,Muebles,Escritorio Ejecutivo,PROD-661,Tienda Física,Sur,262.84,310.71,0.1,4,1051.37,CLI-8125
ORD-36627,2024-10-04,Muebles,Archivador Metálico,PROD-747,Online,Este,173.46,362.2,0.15,1,173.46,CLI-6019
ORD-90633,2024-08-06,Oficina,Calculadora,PROD-931,Online,Sur,$33.52,69.68,0.15,2,67.04,CLI-1534
ORD-22940,13/01/2022,Tecnología,Webcam HD,PROD-765,Distribuidor,Centro,$207.77,510.58,0.15,2,415.54,CLI-2745
ORD-45482,2023-08-05,Muebles,Silla Ergonómica,PROD-583,Distribuidor,Oeste,192.35,354.74,0.1,2,384.7,CLI-6374
ORD-41755,01/11/2024,Oficina,Calculadora,PROD-879,Online,Este,$36.50,47.96,,3,109.49,CLI-9854
ORD-14614,2022-05-23,Muebles,Mesa Reuniones,PROD-929,Distribuidor,Oeste,179.41,408.61,0.0,1,179.41,CLI-5113
ORD-32193,2024-06-13,Muebles,Silla Ergonómica,PROD-200,Distribuidor,Oeste,344.76,587.32,0.15,3,1034.29,CLI-7849
ORD-97153,2022-07-12,Muebles,Escritorio Ejecutivo,PROD-952,Mayorista,Oeste,417.18,551.17,0.2,2,834.35,CLI-2969
ORD-16930,06-10-2022,Muebles,Mesa Reuniones,PROD-609,Mayorista,Oeste,655.31,417.19,0.2,5,3276.57,CLI-4344
ORD-13565,2024-03-11,Muebles,Silla Ergonómica,PROD-972,Distribuidor,Norte,265.18,632.15,0.05,2,530.37,CLI-2006
ORD-29565,2024-01-09,Oficina,Calculadora,PROD-957,Tienda Física,Este,$40.01,83.38,0.0,2,80.02,CLI-9436
ORD-31322,01-07-2023,Tecnología,Monitor LG,PROD-866,Mayorista,Oeste,139.05,148.79,0.1,2,278.1,CLI-7636
ORD-82740,2022-08-10,Muebles,Mesa Reuniones,PROD-565,Online,Este,399.76,718.54,0.0,3,1199.29,CLI-5050
ORD-95951,09-21-2024,Tecnología,Mouse Logitech,PROD-436,Online,Este,687.93,685.22,0.1,1,687.93,CLI-7084
ORD-90076,2024-03-26,Oficina,Papel A4,PROD-840,Distribuidor,Sur,27.59,58.5,0.1,4,110.35,CLI-6574
ORD-71973,04-16-2023,Tecnología,Mouse Logitech,PROD-311,Online,Centro,315.84,614.54,0.1,4,1263.37,CLI-4193
ORD-38272,2024-04-10,Oficina,Carpetas,PROD-531,Online,Este,37.05,38.94,0.05,5,185.24,CLI-8702
ORD-40483,10/06/2023,Tecnología,Laptop Dell,PROD-989,Online,Este,1259.26,905.73,0.1,1,1259.26,CLI-7084
ORD-86085,31/10/2022,Tecnología,Laptop Dell,PROD-351,Online,Este,156.06,696.12,0.15,1,156.06,CLI-3779
ORD-20460,23/01/2022,Tecnología,Webcam HD,PROD-455,Online,Sur,420.52,791.84,0.1,5,2102.58,CLI-4617
ORD-61345,2024-11-13,Tecnología,Mouse Logitech,PROD-988,Online,Sur,75.66,214.69,0.1,1,75.66,
ORD-82499,04-29-2023,Muebles,Silla Ergonómica,PROD-905,Online,Norte,486.82,392.14,0.05,4,1947.29,CLI-5959
ORD-77870,2024-07-18,Tecnología,Webcam HD,PROD-431,Distribuidor,Sur,1508.14,907.5,0.0,2,3016.27,CLI-9372
ORD-93014,2023-07-20,Tecnología,Laptop Dell,PROD-369,Tienda Física,Norte,536.1,652.6,0.05,3,1608.31,CLI-2308
ORD-49918,2022-05-18,Tecnología,Mouse Logitech,PROD-385,Distribuidor,Sur,206.96,782.52,0.15,4,827.82,CLI-8505
ORD-37299,2024-01-30,Muebles,Silla Ergonómica,PROD-784,Online,Este,223.21,566.7,0.15,3,669.64,
ORD-45243,2024-11-21,Muebles,Mesa Reuniones,PROD-139,Tienda Física,Sur,169.26,478.5,0.15,1,169.26,CLI-4667
ORD-96642,2022-04-11,Muebles,Mesa Reuniones,PROD-527,Tienda Física,Este,399.96,438.81,0.1,5,1999.82,CLI-3845
ORD-89826,02-26-2023,Muebles,Estantería,PROD-517,Distribuidor,Norte,267.41,765.61,0.0,1,267.41,CLI-7554
ORD-60040,03-19-2022,Oficina,Grapadora,PROD-930,Online,Oeste,45.46,56.13,0.15,2,90.91,CLI-3870
ORD-94339,2022-04-21,Tecnología,Mouse Logitech,PROD-745,Mayorista,Norte,$256.11,561.21,0.05,4,1024.45,CLI-2006
ORD-60178,26/10/2022,Oficina,Carpetas,PROD-655,Distribuidor,Sur,31.59,100.4,0.0,1,31.59,
ORD-29610,2024-04-26,Muebles,Estantería,PROD-805,Distribuidor,Centro,283.17,313.64,0.1,1,283.17,CLI-2829
ORD-84335,2024-03-08,Muebles,Escritorio Ejecutivo,PROD-830,Distribuidor,Norte,474.26,792.18,0.05,5,2371.3,CLI-6002
ORD-12514,30/07/2023,Muebles,Archivador Metálico,PROD-369,Distribuidor,Norte,358.37,615.52,0.0,5,1791.83,CLI-7001
ORD-79983,2022-04-20,Muebles,Estantería,PROD-126,Distribuidor,Este,156.07,469.2,0.1,4,624.3,CLI-8875
ORD-49093,2023-03-18,Tecnología,Teclado Mecánico,PROD-303,Distribuidor,Oeste,387.77,627.04,0.15,3,1163.32,CLI-8875
ORD-15081,2024-12-11,Oficina,Calculadora,PROD-247,Tienda Física,Este,23.72,34.96,0.0,5,118.58,CLI-2829
ORD-96096,2022-07-08,Oficina,Bolígrafos,PROD-538,Mayorista,Centro,53.87,61.67,0.2,4,215.47,CLI-3779
ORD-17553,21/04/2024,Muebles,Escritorio Ejecutivo,PROD-268,Tienda Física,Norte,559.73,691.06,0.1,5,2798.64,CLI-7572
ORD-38760,2023-08-29,Tecnología,Teclado Mecánico,PROD-874,Distribuidor,Norte,$61.45,190.84,0.2,5,307.24,CLI-1136
ORD-89275,2024-08-16,Tecnología,Mouse Logitech,PROD-620,Mayorista,Centro,513.12,426.13,0.0,4,2052.47,CLI-2860
ORD-25358,2023-08-06,Oficina,Calculadora,PROD-696,Tienda Física,Centro,25.22,15.21,0.15,3,75.65,CLI-3602
ORD-86453,2024-03-30,Muebles,Silla Ergonómica,PROD-220,Mayorista,Este,$324.52,344.21,0.1,5,1622.6,CLI-5336
ORD-95798,2022-09-06,Tecnología,Webcam HD,PROD-520,Online,Este,$242.33,674.11,0.0,2,484.66,CLI-3865
ORD-97419,08/12/2024,Muebles,Escritorio Ejecutivo,PROD-699,Online,Sur,169.34,447.07,0.1,3,508.01,CLI-8449
ORD-51282,03/08/2024,Muebles,Archivador Metálico,PROD-132,Online,Oeste,664.92,519.18,0.05,2,1329.83,CLI-4689
ORD-54203,2022-04-03,Muebles,Silla Ergonómica,PROD-999,Tienda Física,Sur,207.19,351.22,0.2,3,621.58,CLI-3620
ORD-51185,24/12/2023,Tecnología,Monitor LG,PROD-501,Tienda Física,Norte,109.49,145.45,0.15,5,547.44,CLI-4481
ORD-23796,2024-09-06,Oficina,Carpetas,PROD-369,Online,Este,30.52,83.02,0.05,2,61.04,CLI-8702
ORD-35495,10-18-2023,Tecnología,Mouse Logitech,PROD-242,Online,Sur,205.14,482.44,0.05,2,410.29,CLI-2800
ORD-16680,2023-06-17,Oficina,Bolígrafos,PROD-889,Tienda Física,Norte,22.22,17.22,0.2,4,88.9,CLI-8005
ORD-57306,2023-03-11,Muebles,Mesa Reuniones,PROD-290,Online,Oeste,450.46,653.29,0.05,5,2252.3,CLI-6798
ORD-10489,20/05/2024,Oficina,Papel A4,PROD-975,Mayorista,Oeste,40.07,35.55,0.2,3,120.2,CLI-6574
ORD-50611,2024-08-02,Muebles,Mesa Reuniones,PROD-286,Mayorista,Sur,242.52,289.11,0.15,2,485.04,CLI-3360
ORD-49554,08-15-2024,Muebles,Silla Ergonómica,PROD-789,Mayorista,Centro,130.12,313.79,0.0,3,390.37,CLI-7948
ORD-36369,06/02/2022,Tecnología,Mouse Logitech,PROD-399,Distribuidor,Oeste,338.87,432.3,0.15,5,1694.35,CLI-3337
ORD-58910,2023-10-24,Tecnología,Teclado Mecánico,PROD-635,Mayorista,Norte,153.11,433.45,0.2,4,612.44,CLI-2006
ORD-69284,2024-07-12,Tecnología,Teclado Mecánico,PROD-761,Online,Norte,284.83,430.15,0.2,3,854.48,CLI-4370
ORD-18091,2023-12-18,Muebles,Archivador Metálico,PROD-685,Mayorista,Centro,522.38,502.73,,4,2089.5,CLI-9876
ORD-48657,2024-10-30,Muebles,Archivador Metálico,PROD-473,Distribuidor,Oeste,173.74,286.12,0.15,2,347.49,CLI-8939
ORD-65410,2024-07-15,Tecnología,Webcam HD,PROD-792,Mayorista,Sur,518.62,609.25,0.15,2,1037.23,CLI-9552
ORD-20133,2024-04-19,Tecnología,Monitor LG,PROD-375,Online,Sur,651.34,825.14,0.05,5,3256.71,CLI-5999
ORD-35669,07-24-2023,Tecnología,Mouse Logitech,PROD-716,Distribuidor,Sur,160.45,202.87,0.0,3,481.35,CLI-3747
